sample_id,wl_900,wl_905,wl_910,wl_915,wl_920,wl_925,wl_930,wl_935,wl_940,wl_945,wl_950,wl_955,wl_960,wl_965,wl_970,wl_975,wl_980,wl_985,wl_990,wl_995,wl_1000,wl_1005,wl_1010,wl_1015,wl_1020,wl_1025,wl_1030,wl_1035,wl_1040,wl_1045,wl_1050,wl_1055,wl_1060,wl_1065,wl_1070,wl_1075,wl_1080,wl_1085,wl_1090,wl_1095,wl_1100,wl_1105,wl_1110,wl_1115,wl_1120,wl_1125,wl_1130,wl_1135,wl_1140,wl_1145,wl_1150,wl_1155,wl_1160,wl_1165,wl_1170,wl_1175,wl_1180,wl_1185,wl_1190,wl_1195,wl_1200,wl_1205,wl_1210,wl_1215,wl_1220,wl_1225,wl_1230,wl_1235,wl_1240,wl_1245,wl_1250,wl_1255,wl_1260,wl_1265,wl_1270,wl_1275,wl_1280,wl_1285,wl_1290,wl_1295,wl_1300,wl_1305,wl_1310,wl_1315,wl_1320,wl_1325,wl_1330,wl_1335,wl_1340,wl_1345,wl_1350,wl_1355,wl_1360,wl_1365,wl_1370,wl_1375,wl_1380,wl_1385,wl_1390,wl_1395,wl_1400,wl_1405,wl_1410,wl_1415,wl_1420,wl_1425,wl_1430,wl_1435,wl_1440,wl_1445,wl_1450,wl_1455,wl_1460,wl_1465,wl_1470,wl_1475,wl_1480,wl_1485,wl_1490,wl_1495,wl_1500,wl_1505,wl_1510,wl_1515,wl_1520,wl_1525,wl_1530,wl_1535,wl_1540,wl_1545,wl_1550,wl_1555,wl_1560,wl_1565,wl_1570,wl_1575,wl_1580,wl_1585,wl_1590,wl_1595,wl_1600,wl_1605,wl_1610,wl_1615,wl_1620,wl_1625,wl_1630,wl_1635,wl_1640,wl_1645,wl_1650,wl_1655,wl_1660,wl_1665,wl_1670,wl_1675,wl_1680,wl_1685,wl_1690,wl_1695,wl_1700,oil_content
sample_062,0.31934878,0.31711861,0.31221074,0.31070498,0.30596948,0.30151802,0.2987257,0.29580337,0.28988004,0.2840587,0.28240454,0.27739426,0.2748816,0.27115494,0.2669883,0.26299056,0.2572579,0.25371656,0.25173384,0.24722622,0.24376048,0.24154632,0.2365149,0.232408,0.23053452,0.22813448,0.22509319,0.22712159,0.22621813,0.22406918,0.22402285,0.22532748,0.22641638,0.22936875,0.23017626,0.23731473,0.24248138,0.2496381,0.25663432,0.26390353,0.27729568,0.29004636,0.3033415,0.31902802,0.33703336,0.35398674,0.37038514,0.39021298,0.41032335,0.4302618,0.44633526,0.46438786,0.47818708,0.48977593,0.50125676,0.5074757,0.51344407,0.51667386,0.51400995,0.5144079,0.5075241,0.5009362,0.49257913,0.48488265,0.47341496,0.46376884,0.45455554,0.4433613,0.43368092,0.42360651,0.4161045,0.40955502,0.40330204,0.39934003,0.3954146,0.39464664,0.39321983,0.39485404,0.3956518,0.39777666,0.40219253,0.40728208,0.4131918,0.42078322,0.4264856,0.43323693,0.43734467,0.44435745,0.45008057,0.45385358,0.45592558,0.45910472,0.45990193,0.45967662,0.4593036,0.45653263,0.45442957,0.45153236,0.44691753,0.44143528,0.43787774,0.4317109,0.42616785,0.42053625,0.41466042,0.4089215,0.40227407,0.3960785,0.39324656,0.38625833,0.38111514,0.37600306,0.37161636,0.36653683,0.36297056,0.3581701,0.35463253,0.35032454,0.3490003,0.34295103,0.34290302,0.34134352,0.33754867,0.33467975,0.3324392,0.3297851,0.32914636,0.32761034,0.32576758,0.32480663,0.32502273,0.32404262,0.3225476,0.32247093,0.32150528,0.31980637,0.32061756,0.31825233,0.3200742,0.31960693,0.31817314,0.31687585,0.31913856,0.31698483,0.31736678,0.31767923,0.3170981,0.312902,0.31473342,0.31615412,0.31530634,0.31430942,0.3151661,0.31447572,0.31461903,0.3137968,0.31437016,0.31397074,0.314621,0.31446588,0.31334907,36.282875
sample_063,0.25693995,0.25529203,0.25021356,0.24916309,0.24861518,0.24468583,0.24306744,0.24223755,0.24225862,0.24241984,0.2431658,0.24549195,0.24564974,0.25054806,0.25370196,0.2593371,0.2648329,0.27280852,0.2798069,0.2877128,0.29771006,0.3063759,0.31940645,0.33113936,0.3434929,0.35419583,0.36689192,0.38078797,0.3943626,0.406169,0.4183349,0.43021703,0.44376108,0.4552834,0.46264628,0.47221893,0.48069388,0.4909605,0.49278,0.5002725,0.50356203,0.5053474,0.50505745,0.504568,0.5035535,0.5017698,0.4971975,0.4919877,0.48619407,0.4810832,0.47358456,0.46674904,0.45861384,0.45039847,0.44263032,0.43406343,0.4275126,0.42082533,0.41282195,0.40359354,0.39840454,0.39134812,0.38671577,0.38051715,0.3762529,0.37181816,0.36932707,0.36493245,0.36174697,0.3602652,0.35848987,0.35423598,0.351789,0.35255587,0.35297614,0.35129884,0.35117948,0.3492907,0.35041448,0.3487186,0.34853756,0.34872067,0.349582,0.35146222,0.3500554,0.3516669,0.35145307,0.35365015,0.3527118,0.35296643,0.35337588,0.35474554,0.35709056,0.35912704,0.36073315,0.36033094,0.3624921,0.36360902,0.36595267,0.36570358,0.36958304,0.371832,0.37342903,0.37324807,0.3756637,0.37656233,0.3794441,0.37982994,0.3814123,0.3833403,0.38268483,0.38304773,0.38417578,0.3836214,0.3836927,0.38422158,0.3832659,0.38272205,0.38101694,0.3804907,0.3773498,0.37896878,0.37782595,0.37440467,0.3752729,0.37367654,0.37402052,0.3733877,0.3741604,0.37285396,0.37224513,0.37481347,0.3778732,0.3765008,0.38041735,0.3818879,0.38344818,0.3866203,0.38856918,0.391653,0.39117035,0.39266995,0.3960277,0.39669994,0.3969092,0.39976132,0.40002593,0.39846605,0.3998242,0.39927357,0.39890048,0.39802903,0.3985458,0.3970506,0.39553732,0.39512345,0.39419225,0.39399052,0.39229754,0.39072973,0.39110786,39.433094
sample_064,0.2666691,0.26419383,0.2602779,0.2568839,0.25460446,0.25350252,0.250074,0.24541934,0.24453112,0.2419698,0.2401782,0.23681216,0.23484388,0.23281638,0.2348651,0.23209529,0.23102312,0.23026468,0.2294869,0.22979909,0.22977625,0.23143078,0.23163873,0.23223077,0.23364949,0.23662752,0.23913339,0.23962958,0.24336724,0.24324673,0.24565428,0.24990065,0.25238824,0.25649983,0.25806046,0.26246825,0.26438636,0.26730525,0.2720545,0.27373022,0.27740458,0.28111342,0.2826294,0.28689015,0.2900755,0.2939225,0.2968315,0.2994173,0.3026364,0.30541933,0.3071012,0.31099486,0.312815,0.3181509,0.31996992,0.32245386,0.3260011,0.32866362,0.33310834,0.33678216,0.34091637,0.3453827,0.35041922,0.35824355,0.3632825,0.36939973,0.37504202,0.38143346,0.38914138,0.39825398,0.40617585,0.41605556,0.4243712,0.43283167,0.44381645,0.45315033,0.4630904,0.47570544,0.48671266,0.49539855,0.5062079,0.51699,0.5252756,0.53593993,0.5444219,0.5536929,0.5622355,0.5703267,0.5767112,0.58330697,0.588634,0.59254396,0.5974943,0.59873384,0.6024768,0.60260564,0.60217434,0.6034417,0.60118777,0.6004341,0.5980024,0.5936302,0.5905625,0.5856186,0.5771916,0.57108784,0.56394094,0.55764276,0.5446783,0.5370035,0.5246467,0.5125729,0.50027585,0.48662308,0.47418684,0.4593781,0.44612223,0.43453574,0.42195946,0.4074779,0.39808014,0.38643888,0.37682998,0.3673433,0.36090425,0.3529213,0.34731427,0.34401014,0.34065148,0.33808142,0.33678234,0.33653763,0.33563194,0.33549258,0.3354118,0.3357057,0.3351879,0.3385694,0.33858034,0.33824387,0.3379595,0.33856168,0.3387353,0.33819368,0.3383761,0.3389145,0.33908582,0.33508006,0.33593315,0.33475474,0.33483058,0.33428836,0.33277017,0.3321661,0.3335967,0.33342516,0.3315768,0.3310651,0.33128965,0.3308306,0.32944876,33.09821
sample_065,0.37145767,0.3730845,0.37146136,0.37005594,0.37190118,0.36970618,0.3704519,0.36959502,0.3715773,0.3706525,0.36987346,0.36892992,0.36929044,0.3674017,0.3693239,0.36733714,0.3689174,0.36813092,0.36842915,0.36685562,0.36644498,0.3653124,0.36576548,0.3669682,0.3658057,0.36581737,0.36607802,0.36600098,0.36543626,0.3649247,0.36612952,0.36386204,0.363509,0.36535698,0.36450446,0.36474615,0.3642332,0.36315945,0.36373094,0.36484164,0.36215594,0.3632895,0.36252993,0.36277512,0.3620011,0.3606038,0.3601398,0.36078534,0.35777915,0.35728163,0.35513416,0.35561585,0.35373545,0.3516701,0.3493264,0.34943745,0.34746602,0.34501225,0.34503514,0.34353697,0.3437534,0.34275514,0.3433717,0.34290865,0.3416882,0.34363267,0.3422312,0.34500977,0.34325165,0.3446021,0.34713343,0.3485598,0.35038617,0.35250923,0.35525858,0.35811093,0.35870293,0.36089423,0.36335394,0.36351138,0.36467785,0.36647633,0.36799726,0.36788425,0.36922237,0.3694146,0.36709914,0.36693898,0.36378095,0.36444744,0.36022636,0.3597577,0.35490325,0.35167187,0.34911355,0.34420112,0.33935517,0.33422038,0.33405817,0.327744,0.32427153,0.32198933,0.31784353,0.31326073,0.3097787,0.305585,0.3016398,0.30001292,0.2973148,0.29482087,0.29255286,0.2912542,0.2900099,0.28968188,0.29124752,0.28969932,0.29096252,0.29373482,0.29635587,0.297659,0.29993647,0.30517152,0.30860385,0.31243536,0.31744707,0.32148775,0.32713857,0.33408445,0.33929607,0.34304327,0.34950116,0.35584578,0.3609628,0.36754605,0.37302467,0.37971294,0.3827196,0.38792914,0.39339083,0.39674664,0.40075535,0.4043853,0.40869913,0.40974826,0.4125617,0.41297376,0.41416666,0.415585,0.4140722,0.41300324,0.4148828,0.41181844,0.40962192,0.4077442,0.40720725,0.4017103,0.39989036,0.39992765,0.3953889,0.392578,0.38782194,36.719864
sample_066,0.3892153,0.38811895,0.38509768,0.38476825,0.3815277,0.38024536,0.37776464,0.37528813,0.37311172,0.3710204,0.3677038,0.3657334,0.3638468,0.35908684,0.35693246,0.35404015,0.35071313,0.3455935,0.34370762,0.33756673,0.33435234,0.33319095,0.3275891,0.32286477,0.3172494,0.31400812,0.3077842,0.30526614,0.29980922,0.29377997,0.28785136,0.2845019,0.2774914,0.27281526,0.26720276,0.26081666,0.2558621,0.24947716,0.24501146,0.23783049,0.2330727,0.22766325,0.22101171,0.21781561,0.21193784,0.20655367,0.20006151,0.19559176,0.18952474,0.18661888,0.1832285,0.17756905,0.17638767,0.17414628,0.17332095,0.17086661,0.16921827,0.16956368,0.171458,0.1720014,0.17357601,0.17695437,0.18142621,0.18506563,0.1933345,0.19814289,0.2066003,0.21638487,0.22609536,0.23521921,0.24724203,0.2598402,0.27082363,0.28555527,0.29763716,0.31248504,0.32784447,0.34262756,0.35699362,0.37213376,0.38679093,0.40300742,0.4185678,0.43280065,0.44872397,0.4620153,0.4760153,0.48829013,0.49974552,0.5105768,0.52111375,0.5304232,0.54195035,0.54876673,0.55554926,0.5610587,0.56667155,0.57028013,0.57411796,0.57739943,0.577966,0.5802501,0.58131206,0.5817169,0.5803718,0.57974666,0.5778384,0.5742527,0.571121,0.5671469,0.56405777,0.5610738,0.55677235,0.552287,0.5467372,0.5422894,0.53747183,0.53122705,0.52672786,0.52066475,0.51764095,0.5092704,0.50356215,0.49847996,0.4904048,0.4868198,0.48225397,0.4737084,0.46982116,0.4632447,0.4582974,0.4514669,0.4475331,0.4409256,0.4347648,0.42989472,0.42378837,0.41915557,0.41498426,0.40845022,0.40314957,0.39757997,0.39120913,0.3899576,0.38328573,0.37976572,0.37490538,0.3685955,0.36463806,0.36224663,0.35625926,0.35373273,0.34956375,0.34631938,0.3436697,0.34127015,0.3376749,0.33512563,0.33114234,0.3291086,0.3270787,36.29126
sample_067,0.3332648,0.32748365,0.32169837,0.31701627,0.31177184,0.3064228,0.30081555,0.29461518,0.28811628,0.28416127,0.27839327,0.2724633,0.2663256,0.26103285,0.25761408,0.25305063,0.2491797,0.24455585,0.24197242,0.24055225,0.23913115,0.23771681,0.23650776,0.23899844,0.23700845,0.23733707,0.2401811,0.24052794,0.24314074,0.24400228,0.24671082,0.24895845,0.25195578,0.25240195,0.25497064,0.25628388,0.25983137,0.25878328,0.2608959,0.25927418,0.26097724,0.26016605,0.26092342,0.25924695,0.2568454,0.25672814,0.25391325,0.25232735,0.25008854,0.2466503,0.24649042,0.24560368,0.24220651,0.23903915,0.23819882,0.23776565,0.23764542,0.23863736,0.23759215,0.23858245,0.24155524,0.24251372,0.24556895,0.24567498,0.2504238,0.25522274,0.2564604,0.2607294,0.2644525,0.26813224,0.2739292,0.27655953,0.28187135,0.28380108,0.28916574,0.2917372,0.29304636,0.29615185,0.2965202,0.29780215,0.29815388,0.29804343,0.29544267,0.29196277,0.29129142,0.28740704,0.28409812,0.2775741,0.27546448,0.26828694,0.26397124,0.259613,0.25417805,0.25044274,0.24693893,0.24568768,0.24343973,0.24460065,0.24490127,0.24597034,0.24880512,0.2533325,0.25615782,0.26427442,0.26831886,0.27484637,0.2806978,0.2878566,0.29549465,0.30175707,0.30823696,0.31501296,0.31899545,0.3225766,0.33010432,0.3364033,0.34105846,0.34387556,0.34820834,0.35191727,0.3573068,0.35937843,0.362976,0.36720794,0.37164348,0.374629,0.38089305,0.38536593,0.3897267,0.39546338,0.40177724,0.40447897,0.4123498,0.41517746,0.42243,0.42991152,0.4350369,0.44223166,0.44724432,0.45197242,0.45737654,0.4614365,0.46740964,0.46957472,0.47185832,0.4750051,0.4777394,0.47929072,0.47867414,0.47743332,0.47810635,0.47736785,0.4754858,0.4727106,0.46874028,0.46399447,0.46019104,0.45549715,0.44976544,0.44493243,0.43867606,38.579014
sample_068,0.3078164,0.31047457,0.30774635,0.3092772,0.31022578,0.31057686,0.31048593,0.31030837,0.31097987,0.3119458,0.30928007,0.31041795,0.3102558,0.31058595,0.3111818,0.30839106,0.31026614,0.31019533,0.30972433,0.30815178,0.30590585,0.3043848,0.3025306,0.29885098,0.29642808,0.29479116,0.2903682,0.28441253,0.27865177,0.2734816,0.26736006,0.2608531,0.25300077,0.24594672,0.23677899,0.22700503,0.21962827,0.21173736,0.20168671,0.19396476,0.18681589,0.17765968,0.17287695,0.16786082,0.16227517,0.15880096,0.15515734,0.15338984,0.15477258,0.15701853,0.16016515,0.16304938,0.16986237,0.17439212,0.18342283,0.19022594,0.19893272,0.20695701,0.21637332,0.22729574,0.2342112,0.24407005,0.25305155,0.26142436,0.2701399,0.27828085,0.2833852,0.29064453,0.29617876,0.3007108,0.30613557,0.3106018,0.31313905,0.31803265,0.32096663,0.321213,0.3247904,0.3252317,0.32688236,0.32788265,0.32964173,0.33075926,0.33272386,0.33359197,0.3337654,0.33491036,0.3371583,0.338387,0.34030607,0.34174228,0.34468973,0.34711212,0.3496061,0.3517346,0.356513,0.3580583,0.36483476,0.3675467,0.37568745,0.38042367,0.3864814,0.39162406,0.3985583,0.4068144,0.41485542,0.4246002,0.4311258,0.43932435,0.44969758,0.45889914,0.46836948,0.47716895,0.48669928,0.4965288,0.50600576,0.5151829,0.52430725,0.5331509,0.5402743,0.54730266,0.5563352,0.5600777,0.5665043,0.5715068,0.5737845,0.5782172,0.5804529,0.5816982,0.581819,0.58071566,0.5804643,0.57779133,0.5772953,0.5742631,0.5693203,0.5622661,0.55744064,0.55342555,0.54533666,0.5385335,0.5323672,0.52616394,0.516859,0.50991523,0.50321114,0.49472392,0.4875018,0.4806508,0.47343925,0.46626768,0.45819703,0.4525974,0.44579068,0.43960422,0.43316436,0.42721647,0.42228043,0.41638598,0.4130994,0.40680674,0.40443075,37.675907
sample_069,0.29594702,0.29758614,0.29855254,0.29889295,0.29964152,0.29854995,0.29940033,0.29859057,0.30026442,0.2991024,0.29714823,0.29569438,0.2899569,0.28527123,0.27928755,0.27255479,0.26330072,0.25306427,0.2407342,0.22755541,0.21679784,0.20206164,0.19044441,0.17614119,0.16783689,0.15894021,0.15588252,0.153665,0.15462574,0.15953992,0.16889761,0.1794502,0.19627403,0.21301104,0.23183647,0.25145623,0.2733722,0.29139233,0.3132446,0.33225602,0.35209584,0.36858517,0.38372162,0.39822394,0.40966818,0.42073524,0.43137923,0.43987733,0.44879892,0.45596847,0.46316892,0.4696728,0.47449952,0.47992313,0.48625425,0.4897814,0.49452853,0.49839762,0.50199306,0.5053941,0.50849897,0.5115015,0.5148812,0.5157957,0.51870924,0.51946974,0.5207501,0.51860976,0.5198471,0.5194289,0.5193716,0.5195192,0.51704437,0.5141512,0.5125806,0.511151,0.5072032,0.50522405,0.5009095,0.49575981,0.49301517,0.48825985,0.4842368,0.48004183,0.47426608,0.4689661,0.4639229,0.46037656,0.4530109,0.4486056,0.44369212,0.43660608,0.43357277,0.42787707,0.41983962,0.4124178,0.4080435,0.4017144,0.39674535,0.39305457,0.38444278,0.37908864,0.3710938,0.3667321,0.35923925,0.35291508,0.34550884,0.33832958,0.32983407,0.32144094,0.31403643,0.30433786,0.29614255,0.2862286,0.27591392,0.2645541,0.254369,0.24268913,0.2314588,0.22057505,0.21154422,0.20088509,0.19312742,0.18699843,0.1824765,0.17528756,0.17068163,0.17149435,0.1725923,0.17375779,0.17791836,0.18517599,0.19121763,0.20183651,0.20965554,0.2195146,0.22946814,0.24046038,0.25213662,0.2634188,0.27179375,0.2819459,0.29370925,0.30149046,0.31148928,0.31841034,0.325124,0.33137533,0.33684826,0.34291276,0.3474131,0.35248235,0.3538681,0.3591603,0.3630981,0.36642733,0.36785203,0.37037587,0.37226993,0.37544397,0.37774757,36.835934
sample_070,0.34367156,0.3421422,0.3441043,0.34393704,0.34284177,0.343877,0.34443238,0.34436917,0.3436215,0.34338087,0.34415174,0.34432757,0.34385258,0.3442816,0.3428781,0.34463352,0.34445965,0.3450822,0.3437253,0.34695414,0.34408596,0.34484565,0.34560812,0.3445535,0.34515586,0.3443548,0.3447923,0.34542987,0.3453746,0.34698886,0.34543288,0.3445698,0.3452605,0.34632665,0.34354767,0.34533092,0.34446707,0.3456071,0.3460055,0.34650123,0.34640896,0.3455571,0.34488845,0.34496722,0.34640762,0.34650272,0.34529176,0.3470437,0.34676194,0.34480622,0.34519133,0.3470989,0.3470131,0.34601375,0.3460298,0.34619722,0.34493756,0.34710035,0.34546763,0.34711528,0.34474662,0.34603465,0.34539324,0.34664387,0.3460625,0.3454055,0.34500247,0.34479713,0.34393975,0.34320882,0.34427464,0.34276316,0.34093764,0.34073707,0.33729717,0.336823,0.33567223,0.33403045,0.33194342,0.32856295,0.32771438,0.32461408,0.32309854,0.31905413,0.31637222,0.31390598,0.31036437,0.3078,0.30698454,0.30435976,0.30121475,0.2998875,0.2991921,0.29881397,0.29988196,0.3000663,0.30050108,0.30635566,0.30903167,0.31346294,0.3205955,0.32630894,0.33724278,0.34557796,0.35785368,0.36889988,0.38393936,0.3959415,0.41198766,0.427616,0.44483194,0.46089864,0.47861052,0.49547854,0.51184773,0.5293556,0.5471723,0.5618035,0.57808346,0.5941126,0.60733724,0.62080956,0.6333062,0.6435937,0.6541693,0.66224724,0.6673106,0.67377126,0.67866147,0.6800328,0.6827168,0.68064725,0.67891914,0.6762018,0.67350686,0.6656857,0.6613881,0.65165395,0.64594996,0.6348828,0.62534744,0.6151304,0.6058496,0.5947139,0.5820281,0.5712728,0.5598281,0.5460731,0.53507173,0.5234181,0.5118101,0.5032197,0.4913178,0.47810444,0.47050798,0.46028203,0.45131862,0.44347155,0.43451184,0.42737365,0.41799277,35.85271
sample_071,0.27779746,0.27677053,0.27209258,0.2661562,0.26234758,0.25836524,0.25460625,0.25147715,0.24503794,0.23595561,0.23301506,0.22509083,0.2204122,0.21329047,0.20680632,0.1979092,0.19042534,0.18214014,0.17565858,0.16990681,0.16025318,0.15371254,0.1462979,0.1392902,0.13096145,0.1252885,0.118684694,0.11319001,0.105106704,0.10144173,0.09666858,0.09170126,0.0861541,0.082347356,0.07714671,0.07489011,0.07222124,0.06697221,0.066931054,0.06419,0.06254996,0.058969095,0.058534026,0.060328502,0.059186865,0.059268486,0.060145617,0.06280393,0.06497713,0.0708475,0.07136445,0.076777056,0.08184287,0.08691319,0.095262274,0.104021296,0.11080032,0.120949455,0.13063698,0.14068101,0.15099113,0.16198012,0.17177323,0.18333429,0.19655018,0.2084224,0.21778698,0.2317162,0.24216066,0.2542225,0.2637482,0.27550456,0.2830117,0.29264385,0.30306658,0.3135325,0.3206939,0.32740593,0.33563054,0.34483537,0.34865475,0.35395542,0.36077887,0.3667247,0.3744439,0.37723756,0.3834343,0.3868869,0.39135253,0.3952702,0.39962918,0.40343338,0.40723753,0.41022277,0.41488543,0.41736257,0.419098,0.42403933,0.42989472,0.42917648,0.4307365,0.43525377,0.43685815,0.4375543,0.4392536,0.43742397,0.4404122,0.44034263,0.43973443,0.43984458,0.43840688,0.43358484,0.43138167,0.42787713,0.42526492,0.41716966,0.41146442,0.40592185,0.3964542,0.38723877,0.3779257,0.3669488,0.35712287,0.34950635,0.33790383,0.33053467,0.32273233,0.31767175,0.31202728,0.3088376,0.3081158,0.3081141,0.3077026,0.3120081,0.31502038,0.32025483,0.32433143,0.33092242,0.3346224,0.33961323,0.34260488,0.34596455,0.3514368,0.35357374,0.35429803,0.35693255,0.36022207,0.35770383,0.35901472,0.3574575,0.3569174,0.3554415,0.3573811,0.35573548,0.3549849,0.35495818,0.35357395,0.3549677,0.3522043,0.35178167,0.35195014,37.502342
sample_072,0.32362804,0.32544026,0.32490999,0.3280548,0.32920435,0.3299378,0.33254772,0.33553407,0.33700597,0.33914497,0.34164754,0.3442825,0.34863287,0.35098708,0.35374385,0.35905617,0.36184794,0.36469418,0.3700459,0.37249506,0.3757283,0.3809869,0.38399476,0.38854298,0.39098552,0.39685008,0.40142593,0.40514356,0.40865913,0.4125523,0.41600832,0.42016596,0.42248225,0.4272662,0.43061092,0.43385231,0.4372045,0.43901256,0.44104102,0.44385684,0.44683287,0.4501175,0.44976857,0.45055762,0.45176885,0.4543928,0.45636064,0.4550083,0.45553887,0.4542025,0.4562256,0.45473796,0.45529976,0.45524877,0.45572555,0.45593694,0.45465082,0.45591804,0.45546183,0.45596594,0.45483842,0.4578033,0.45725155,0.46102312,0.4608752,0.4630405,0.46497872,0.46988514,0.47182146,0.47710827,0.48061275,0.48708388,0.49038008,0.49705163,0.50241566,0.5089982,0.5161851,0.52270555,0.5295105,0.5382145,0.54609334,0.55489755,0.5630161,0.5712693,0.5805947,0.59087086,0.599387,0.6063828,0.6138346,0.62247837,0.6289121,0.63583344,0.6427619,0.64527977,0.652725,0.65489274,0.65716714,0.6575677,0.6607793,0.65905154,0.6562112,0.6528123,0.6491572,0.6425637,0.6368383,0.6289579,0.6174067,0.60674316,0.5937946,0.57986856,0.56606543,0.551466,0.53694457,0.51828766,0.50303566,0.4832783,0.46767756,0.44929677,0.43105587,0.4134974,0.39543843,0.37909436,0.361552,0.34508115,0.32947227,0.31497577,0.3016938,0.28717342,0.27649865,0.26353404,0.25471514,0.24468395,0.23696485,0.22975563,0.22381724,0.21809919,0.21480453,0.21157669,0.20720464,0.20841075,0.20862901,0.20632948,0.20839924,0.20798011,0.2131743,0.21606107,0.21918453,0.22349238,0.22882468,0.23163372,0.23687811,0.24311431,0.25021023,0.25412315,0.2604446,0.2660791,0.27082697,0.2764408,0.28216386,0.2890116,0.2949057,34.401028
sample_073,0.33928323,0.34074724,0.34301722,0.34681317,0.34765902,0.34969214,0.3536215,0.35547608,0.35924187,0.36327597,0.36633986,0.36955506,0.3745109,0.37763423,0.38229954,0.38616246,0.39284247,0.39701512,0.40227827,0.40955803,0.4144655,0.41984108,0.4255934,0.43030468,0.43958154,0.44548595,0.4518874,0.45649636,0.4631771,0.4686273,0.4755342,0.48196748,0.4880814,0.49118116,0.49917212,0.5026693,0.5088285,0.5130323,0.51541805,0.52123415,0.5242236,0.52808464,0.5294273,0.53179896,0.53455377,0.53418905,0.5361527,0.5364282,0.53279597,0.5329968,0.53117096,0.526526,0.52339286,0.51542467,0.50993294,0.5023998,0.4927139,0.4810111,0.47058576,0.45813966,0.44510457,0.43171048,0.41980666,0.40616673,0.39235607,0.3818096,0.37188953,0.36317664,0.35539177,0.3500164,0.3451278,0.34259543,0.34317794,0.34450856,0.3471174,0.35045087,0.3528942,0.35566747,0.3593644,0.3643275,0.3666792,0.37059426,0.36992517,0.368966,0.371108,0.36742523,0.36539558,0.36262184,0.35948935,0.35540053,0.35341007,0.3454525,0.34136575,0.33628753,0.3336396,0.32773966,0.32216012,0.32219622,0.3168715,0.31444088,0.31122765,0.311228,0.30777827,0.30646038,0.30619985,0.30304703,0.30414602,0.3051915,0.30414847,0.306264,0.30648842,0.3078466,0.31040746,0.3105067,0.313376,0.31407222,0.31562912,0.3188562,0.32194245,0.32240114,0.3259113,0.32768872,0.3286326,0.33215845,0.33342752,0.33375424,0.33834496,0.33795998,0.3381936,0.3399818,0.34356788,0.34362736,0.3450104,0.345688,0.34725595,0.34807768,0.34900552,0.3503826,0.3510413,0.3493415,0.35081583,0.35015675,0.35180444,0.35277286,0.35306123,0.35463315,0.35367912,0.35321787,0.35489553,0.35503238,0.3551681,0.35400525,0.35468253,0.35522565,0.3555791,0.3567059,0.35683423,0.35838643,0.35582432,0.3566734,0.35851812,38.301903
sample_074,0.361726,0.36118156,0.3572406,0.35555965,0.35603186,0.3532805,0.35066593,0.3470315,0.34621853,0.34326002,0.33757728,0.3346937,0.3308043,0.32567778,0.32126495,0.31708556,0.31181294,0.30757716,0.30135387,0.29572764,0.29248482,0.2887146,0.28322408,0.27863017,0.27607298,0.27393815,0.27156627,0.27088004,0.26945212,0.27079102,0.27047837,0.2734677,0.27552134,0.27884865,0.28335994,0.28728598,0.2945913,0.30258965,0.30965132,0.31832412,0.3264568,0.33675936,0.3452658,0.35201976,0.36292794,0.3736651,0.38343328,0.39209467,0.39878815,0.4100446,0.41702983,0.42437935,0.43284613,0.44108766,0.44809386,0.4559663,0.4625513,0.46833774,0.47071505,0.47763926,0.48111895,0.48743525,0.49059695,0.49507412,0.49619305,0.4993648,0.5018665,0.5040502,0.5039445,0.5048114,0.50564307,0.5065997,0.5027769,0.50254893,0.5016397,0.5017821,0.49922618,0.49765044,0.49211177,0.48994777,0.48477364,0.48365587,0.47869912,0.47293067,0.47039065,0.46465173,0.4612799,0.45448804,0.44848448,0.44450325,0.43988162,0.43387246,0.42988172,0.42462206,0.41833973,0.41629294,0.40893826,0.40539348,0.40228224,0.3977141,0.39173168,0.38832787,0.38316178,0.38114032,0.37747067,0.37542117,0.37068984,0.3691649,0.3678093,0.36479822,0.3631979,0.3616715,0.35942277,0.35892904,0.3588143,0.36116108,0.3604355,0.36047953,0.36064142,0.36204225,0.36270458,0.36508736,0.36733934,0.37081176,0.3727085,0.37418708,0.38011256,0.38099554,0.3852315,0.388339,0.39324555,0.39460674,0.39747998,0.39948106,0.401535,0.40277025,0.4040912,0.4066678,0.40726507,0.4060802,0.4063705,0.4055614,0.40481108,0.40252417,0.39973778,0.3980809,0.3962763,0.3895499,0.3890218,0.38282922,0.38064831,0.3760772,0.37319928,0.36851767,0.3643031,0.36011535,0.35638174,0.35014108,0.34860477,0.34393305,0.3397708,36.75691
